# x, y, err
1.1000 1.4000 0.0213
1.2000 1.4000 0.0236
1.3000 1.4000 0.0462
1.4000 1.4000 0.0761
1.5000 1.4000 0.0125
1.6000 1.4000 -0.0156
1.7000 1.4000 -0.0330
1.8000 1.4000 -0.0959
1.9000 1.4000 -0.1255
2.0000 1.4000 -0.1357
2.1000 1.4000 -0.1070
2.2000 1.4000 -0.1107
2.3000 1.4000 -0.0824
2.4000 1.4000 -0.0471
2.5000 1.4000 -0.0073
2.6000 1.4000 0.0005
2.7000 1.4000 0.0070
2.8000 1.4000 0.0460
2.9000 1.4000 0.0879
3.0000 1.4000 0.1483
3.1000 1.4000 0.0885
3.2000 1.4000 0.0410
3.3000 1.4000 0.0319
3.4000 1.4000 0.0080
3.5000 1.4000 0.0302
3.6000 1.4000 0.0511
3.7000 1.4000 0.0180
3.8000 1.4000 -0.0421
3.9000 1.4000 -0.0569
4.0000 1.4000 -0.0603
4.1000 1.4000 -0.0674
4.2000 1.4000 -0.0568
4.3000 1.4000 -0.1040
4.4000 1.4000 -0.1128
4.5000 1.4000 -0.0942
4.6000 1.4000 -0.0825
4.7000 1.4000 -0.0581
4.8000 1.4000 -0.0477
4.9000 1.4000 -0.0549
0.0000 1.5000 -0.0582
0.1000 1.5000 -0.0941
0.2000 1.5000 -0.1203
0.3000 1.5000 -0.0889
0.4000 1.5000 -0.0654
0.5000 1.5000 -0.0929
0.6000 1.5000 -0.0602
0.7000 1.5000 -0.0161
0.8000 1.5000 -0.0307
0.9000 1.5000 -0.0431
1.0000 1.5000 -0.0414
1.1000 1.5000 0.0094
1.2000 1.5000 -0.0191
1.3000 1.5000 -0.0081
1.4000 1.5000 0.0198
1.5000 1.5000 -0.0094
1.6000 1.5000 -0.0165
1.7000 1.5000 -0.0144
1.8000 1.5000 -0.0359
1.9000 1.5000 -0.1336
2.0000 1.5000 -0.1847
2.1000 1.5000 -0.1303
2.2000 1.5000 -0.0877
2.3000 1.5000 -0.0537
2.4000 1.5000 -0.0699
2.5000 1.5000 -0.0522
2.6000 1.5000 0.0170
