# x, y, err
1.1000 1.7000 -0.0173
1.2000 1.7000 -0.0077
1.3000 1.7000 0.0115
1.4000 1.7000 0.0211
1.5000 1.7000 0.0268
1.6000 1.7000 0.0277
1.7000 1.7000 0.0292
1.8000 1.7000 0.0244
1.9000 1.7000 0.0180
2.0000 1.7000 0.0211
2.1000 1.7000 0.0145
2.2000 1.7000 0.0085
2.3000 1.7000 0.0222
2.4000 1.7000 0.0299
2.5000 1.7000 0.0107
2.6000 1.7000 0.0106
2.7000 1.7000 0.0041
2.8000 1.7000 0.0046
2.9000 1.7000 0.0038
3.0000 1.7000 -0.0021
3.1000 1.7000 -0.0036
3.2000 1.7000 0.0026
3.3000 1.7000 0.0025
3.4000 1.7000 0.0061
3.5000 1.7000 0.0008
3.6000 1.7000 -0.0027
3.7000 1.7000 -0.0026
3.8000 1.7000 -0.0005
3.9000 1.7000 0.0124
4.0000 1.7000 0.0297
4.1000 1.7000 0.0499
4.2000 1.7000 0.0674
4.3000 1.7000 0.0818
4.4000 1.7000 0.1052
4.5000 1.7000 0.1073
4.6000 1.7000 0.1127
4.7000 1.7000 0.1394
4.8000 1.7000 0.1498
4.9000 1.7000 0.1246
0.0000 1.8000 0.1001
0.1000 1.8000 0.0764
0.2000 1.8000 0.0448
0.3000 1.8000 0.0571
0.4000 1.8000 0.0728
0.5000 1.8000 0.0589
0.6000 1.8000 0.0487
0.7000 1.8000 0.0420
0.8000 1.8000 0.0434
0.9000 1.8000 0.0292
1.0000 1.8000 -0.0027
1.1000 1.8000 -0.0141
1.2000 1.8000 -0.0026
