# x, y, err
4.1000 1.3000 0.8900
4.2000 1.3000 0.9000
4.3000 1.3000 0.8960
4.4000 1.3000 0.9080
4.5000 1.3000 0.9020
4.6000 1.3000 0.9120
4.7000 1.3000 0.9020
4.8000 1.3000 0.9040
4.9000 1.3000 0.9080
0.0000 1.4000 0.9080
0.1000 1.4000 0.9060
0.2000 1.4000 0.9080
0.3000 1.4000 0.9200
0.4000 1.4000 0.9340
0.5000 1.4000 0.9360
0.6000 1.4000 0.9160
0.7000 1.4000 0.9260
0.8000 1.4000 0.9220
0.9000 1.4000 0.9120
1.0000 1.4000 0.9200
1.1000 1.4000 0.9060
1.2000 1.4000 0.9120
1.3000 1.4000 0.9280
1.4000 1.4000 0.9120
1.5000 1.4000 0.9020
1.6000 1.4000 0.9040
1.7000 1.4000 0.9120
1.8000 1.4000 0.9180
1.9000 1.4000 0.9260
2.0000 1.4000 0.9040
2.1000 1.4000 0.9060
2.2000 1.4000 0.8940
2.3000 1.4000 0.9080
2.4000 1.4000 0.9040
2.5000 1.4000 0.9140
2.6000 1.4000 0.9160
2.7000 1.4000 0.9180
2.8000 1.4000 0.9200
2.9000 1.4000 0.9040
3.0000 1.4000 0.9180
3.1000 1.4000 0.9180
3.2000 1.4000 0.9120
3.3000 1.4000 0.9160
3.4000 1.4000 0.9080
3.5000 1.4000 0.8960
3.6000 1.4000 0.8860
3.7000 1.4000 0.8880
3.8000 1.4000 0.8840
3.9000 1.4000 0.8800
4.0000 1.4000 0.8760
4.1000 1.4000 0.8840
4.2000 1.4000 0.8920
4.3000 1.4000 0.8960
4.4000 1.4000 0.8940
4.5000 1.4000 0.8880
4.6000 1.4000 0.9000
4.7000 1.4000 0.8940
4.8000 1.4000 0.8940
4.9000 1.4000 0.8960
0.0000 1.5000 0.9000
0.1000 1.5000 0.9180
0.2000 1.5000 0.9220
0.3000 1.5000 0.9160
0.4000 1.5000 0.9200
0.5000 1.5000 0.9320
0.6000 1.5000 0.9200
0.7000 1.5000 0.9240
0.8000 1.5000 0.9280
0.9000 1.5000 0.9160
1.0000 1.5000 0.9060
1.1000 1.5000 0.9040
1.2000 1.5000 0.9120
1.3000 1.5000 0.9140
1.4000 1.5000 0.8980
1.5000 1.5000 0.8900
1.6000 1.5000 0.8920
1.7000 1.5000 0.9180
1.8000 1.5000 0.9220
1.9000 1.5000 0.9220
2.0000 1.5000 0.9000
2.1000 1.5000 0.9040
2.2000 1.5000 0.9080
2.3000 1.5000 0.9200
2.4000 1.5000 0.9160
2.5000 1.5000 0.9000
2.6000 1.5000 0.9200
2.7000 1.5000 0.9180
2.8000 1.5000 0.9120
