# x, y, err
3.8000 0.9000 0.0364
3.9000 0.9000 0.0320
4.0000 0.9000 0.0270
4.1000 0.9000 0.0262
4.2000 0.9000 0.0290
4.3000 0.9000 0.0326
4.4000 0.9000 0.0588
4.5000 0.9000 0.0857
4.6000 0.9000 0.0914
4.7000 0.9000 0.0926
4.8000 0.9000 0.0856
4.9000 0.9000 0.0809
0.0000 1.0000 0.0623
0.1000 1.0000 0.0567
0.2000 1.0000 0.0549
0.3000 1.0000 0.0443
0.4000 1.0000 0.0256
0.5000 1.0000 0.0265
0.6000 1.0000 0.0168
0.7000 1.0000 0.0222
0.8000 1.0000 0.0216
0.9000 1.0000 0.0114
1.0000 1.0000 -0.0075
1.1000 1.0000 -0.0165
1.2000 1.0000 -0.0125
1.3000 1.0000 -0.0186
1.4000 1.0000 -0.0174
1.5000 1.0000 -0.0222
1.6000 1.0000 -0.0312
1.7000 1.0000 -0.0292
1.8000 1.0000 -0.0185
1.9000 1.0000 -0.0051
2.0000 1.0000 -0.0021
2.1000 1.0000 -0.0112
2.2000 1.0000 -0.0172
2.3000 1.0000 -0.0156
2.4000 1.0000 -0.0274
2.5000 1.0000 -0.0235
2.6000 1.0000 -0.0189
2.7000 1.0000 -0.0241
2.8000 1.0000 -0.0257
2.9000 1.0000 -0.0199
3.0000 1.0000 -0.0160
3.1000 1.0000 0.0030
3.2000 1.0000 0.0145
3.3000 1.0000 0.0343
3.4000 1.0000 0.0410
3.5000 1.0000 0.0352
3.6000 1.0000 0.0365
3.7000 1.0000 0.0219
3.8000 1.0000 0.0126
3.9000 1.0000 0.0090
4.0000 1.0000 0.0070
4.1000 1.0000 0.0145
4.2000 1.0000 0.0139
4.3000 1.0000 0.0183
4.4000 1.0000 0.0444
4.5000 1.0000 0.0810
4.6000 1.0000 0.0934
4.7000 1.0000 0.0939
4.8000 1.0000 0.0862
4.9000 1.0000 0.0714
0.0000 1.1000 0.0628
0.1000 1.1000 0.0565
0.2000 1.1000 0.0511
0.3000 1.1000 0.0382
0.4000 1.1000 0.0242
0.5000 1.1000 0.0243
0.6000 1.1000 0.0131
0.7000 1.1000 0.0185
0.8000 1.1000 0.0258
0.9000 1.1000 0.0076
1.0000 1.1000 -0.0092
1.1000 1.1000 -0.0184
1.2000 1.1000 -0.0180
1.3000 1.1000 -0.0178
1.4000 1.1000 -0.0188
1.5000 1.1000 -0.0184
1.6000 1.1000 -0.0190
1.7000 1.1000 -0.0140
1.8000 1.1000 -0.0074
1.9000 1.1000 -0.0005
2.0000 1.1000 0.0068
2.1000 1.1000 -0.0022
2.2000 1.1000 -0.0108
2.3000 1.1000 -0.0244
2.4000 1.1000 -0.0237
2.5000 1.1000 -0.0176
2.6000 1.1000 -0.0121
2.7000 1.1000 -0.0171
2.8000 1.1000 -0.0232
2.9000 1.1000 -0.0067
3.0000 1.1000 -0.0106
3.1000 1.1000 -0.0031
3.2000 1.1000 0.0055
3.3000 1.1000 0.0109
3.4000 1.1000 0.0179
3.5000 1.1000 0.0182
3.6000 1.1000 0.0196
3.7000 1.1000 0.0054
3.8000 1.1000 -0.0027
3.9000 1.1000 0.0001
4.0000 1.1000 -0.0094
4.1000 1.1000 0.0049
4.2000 1.1000 0.0140
4.3000 1.1000 0.0240
4.4000 1.1000 0.0444
4.5000 1.1000 0.0718
4.6000 1.1000 0.0894
4.7000 1.1000 0.1007
4.8000 1.1000 0.0927
4.9000 1.1000 0.0769
0.0000 1.2000 0.0766
0.1000 1.2000 0.0613
0.2000 1.2000 0.0514
0.3000 1.2000 0.0363
0.4000 1.2000 0.0333
0.5000 1.2000 0.0173
0.6000 1.2000 0.0076
0.7000 1.2000 0.0195
0.8000 1.2000 0.0259
0.9000 1.2000 0.0029
1.0000 1.2000 0.0071
1.1000 1.2000 -0.0034
1.2000 1.2000 -0.0096
1.3000 1.2000 -0.0122
1.4000 1.2000 -0.0167
1.5000 1.2000 -0.0156
1.6000 1.2000 -0.0150
1.7000 1.2000 -0.0118
1.8000 1.2000 -0.0113
1.9000 1.2000 -0.0059
2.0000 1.2000 -0.0042
2.1000 1.2000 -0.0051
2.2000 1.2000 -0.0072
2.3000 1.2000 -0.0189
2.4000 1.2000 -0.0167
2.5000 1.2000 -0.0111
2.6000 1.2000 -0.0078
2.7000 1.2000 -0.0089
2.8000 1.2000 -0.0190
2.9000 1.2000 -0.0129
3.0000 1.2000 -0.0071
