# x, y, corr
3.6000 1.7000 -0.0011
3.7000 1.7000 -0.0171
3.8000 1.7000 0.0346
3.9000 1.7000 0.0389
4.0000 1.7000 0.0661
4.1000 1.7000 0.1182
4.2000 1.7000 0.1375
4.3000 1.7000 0.1256
4.4000 1.7000 0.1404
4.5000 1.7000 0.1346
4.6000 1.7000 0.1302
4.7000 1.7000 0.1204
4.8000 1.7000 0.0891
4.9000 1.7000 0.1437
0.0000 1.8000 0.1385
0.1000 1.8000 0.1256
0.2000 1.8000 0.0789
0.3000 1.8000 0.0493
0.4000 1.8000 0.0482
0.5000 1.8000 0.0474
0.6000 1.8000 0.0459
0.7000 1.8000 0.0583
0.8000 1.8000 0.0722
0.9000 1.8000 0.0802
1.0000 1.8000 0.0774
1.1000 1.8000 0.0568
1.2000 1.8000 0.0889
1.3000 1.8000 0.0928
1.4000 1.8000 0.0763
1.5000 1.8000 0.1247
1.6000 1.8000 0.1245
1.7000 1.8000 0.1748
1.8000 1.8000 0.2290
1.9000 1.8000 0.2414
2.0000 1.8000 0.2485
2.1000 1.8000 0.2381
2.2000 1.8000 0.2556
