# x, y, corr
1.2000 0.7000 -0.0692
1.3000 0.7000 -0.1052
1.4000 0.7000 -0.0939
1.5000 0.7000 -0.1168
1.6000 0.7000 -0.1104
1.7000 0.7000 -0.0516
1.8000 0.7000 0.0187
1.9000 0.7000 0.0814
2.0000 0.7000 0.1150
2.1000 0.7000 0.1515
2.2000 0.7000 0.1796
2.3000 0.7000 0.2034
2.4000 0.7000 0.1494
2.5000 0.7000 0.1404
2.6000 0.7000 0.1063
2.7000 0.7000 0.1203
2.8000 0.7000 0.1142
2.9000 0.7000 0.0876
3.0000 0.7000 0.0195
3.1000 0.7000 0.0286
3.2000 0.7000 0.0089
3.3000 0.7000 0.0269
3.4000 0.7000 0.0545
3.5000 0.7000 0.0768
3.6000 0.7000 0.0413
3.7000 0.7000 0.0707
3.8000 0.7000 0.0548
3.9000 0.7000 -0.0036
4.0000 0.7000 -0.0175
4.1000 0.7000 -0.0357
4.2000 0.7000 -0.0651
4.3000 0.7000 -0.0879
4.4000 0.7000 -0.0703
4.5000 0.7000 0.0023
4.6000 0.7000 0.0141
4.7000 0.7000 0.0031
4.8000 0.7000 -0.0671
4.9000 0.7000 -0.0749
0.0000 0.8000 -0.0536
0.1000 0.8000 -0.0417
0.2000 0.8000 -0.0109
0.3000 0.8000 0.0393
0.4000 0.8000 0.0551
0.5000 0.8000 0.0938
0.6000 0.8000 0.0902
0.7000 0.8000 0.0616
0.8000 0.8000 0.0250
0.9000 0.8000 -0.0280
1.0000 0.8000 -0.0592
1.1000 0.8000 -0.0561
1.2000 0.8000 -0.0220
1.3000 0.8000 -0.0437
1.4000 0.8000 -0.0442
1.5000 0.8000 -0.0711
1.6000 0.8000 -0.0258
1.7000 0.8000 0.0116
1.8000 0.8000 0.0469
1.9000 0.8000 0.0731
2.0000 0.8000 0.1084
2.1000 0.8000 0.1542
2.2000 0.8000 0.2316
2.3000 0.8000 0.2564
2.4000 0.8000 0.1714
2.5000 0.8000 0.1651
2.6000 0.8000 0.1482
2.7000 0.8000 0.1393
2.8000 0.8000 0.1336
2.9000 0.8000 0.0959
3.0000 0.8000 0.0733
3.1000 0.8000 0.0738
3.2000 0.8000 0.0607
3.3000 0.8000 0.0464
3.4000 0.8000 0.0695
3.5000 0.8000 0.0989
3.6000 0.8000 0.0643
3.7000 0.8000 0.0831
3.8000 0.8000 0.0219
3.9000 0.8000 -0.0433
4.0000 0.8000 -0.0610
4.1000 0.8000 -0.0789
4.2000 0.8000 -0.0644
4.3000 0.8000 -0.0596
4.4000 0.8000 -0.0291
4.5000 0.8000 0.0241
4.6000 0.8000 0.0447
4.7000 0.8000 -0.0138
4.8000 0.8000 -0.0427
4.9000 0.8000 -0.0469
0.0000 0.9000 -0.0448
0.1000 0.9000 -0.0075
0.2000 0.9000 0.0231
0.3000 0.9000 0.0547
0.4000 0.9000 0.0537
0.5000 0.9000 0.0996
0.6000 0.9000 0.0992
0.7000 0.9000 0.1077
0.8000 0.9000 0.0382
0.9000 0.9000 -0.0296
1.0000 0.9000 -0.0783
1.1000 0.9000 -0.0646
1.2000 0.9000 -0.0176
1.3000 0.9000 -0.0326
1.4000 0.9000 -0.0128
1.5000 0.9000 -0.0077
1.6000 0.9000 0.0338
1.7000 0.9000 0.0567
1.8000 0.9000 0.0713
1.9000 0.9000 0.1022
2.0000 0.9000 0.1413
2.1000 0.9000 0.2058
2.2000 0.9000 0.2571
2.3000 0.9000 0.2471
2.4000 0.9000 0.2174
2.5000 0.9000 0.1841
2.6000 0.9000 0.1590
2.7000 0.9000 0.1503
2.8000 0.9000 0.1360
2.9000 0.9000 0.1246
3.0000 0.9000 0.0863
3.1000 0.9000 0.0759
3.2000 0.9000 0.0697
3.3000 0.9000 0.0368
3.4000 0.9000 0.0358
3.5000 0.9000 0.0690
3.6000 0.9000 0.0354
3.7000 0.9000 0.0529
3.8000 0.9000 0.0308
3.9000 0.9000 -0.0494
4.0000 0.9000 -0.0961
4.1000 0.9000 -0.1248
4.2000 0.9000 -0.0838
4.3000 0.9000 -0.0447
